Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
1100001I19RIK	DPY19L1	gene	HOM:51877474	MGI
1100001I22RIK	RPL34	gene	HOM:51884155	MGI
1100001I23RIK	TSPAN13	gene	HOM:51881705	MGI
1100001J08RIK	PPIH	gene	HOM:51883392	MGI
1100001J13RIK	TCF25	gene	HOM:51882812	MGI
1100001L02RIK	GCSH	gene	HOM:51882095	MGI
1100001L14RIK	SLC39A13	gene	HOM:51879050	MGI
110KDA	DGKQ	gene	HOM:51887217	MGI
110KDA	EIF3C	gene	HOM:51873454	MGI
1110001A02RIK	MRPL58	gene	HOM:51876375	MGI
1110001A03RIK	TTYH2	gene	HOM:51882514	MGI
1110001A05RIK	PDLIM5	gene	HOM:51873495	MGI
1110001A06RIK	CMSS1	gene	HOM:51882881	MGI
1110001A07RIK	SKA2	gene	HOM:51876970	MGI
1110001A12RIK	KTI12	gene	HOM:51881038	MGI
1110001A16RIK	CEBPZOS	gene	HOM:51886884	MGI
1110001A17RIK	FBXW7	gene	HOM:51879685	MGI
1110001A23RIK	TMEM126B	gene	HOM:51884475	MGI
1110001C14RIK	PNPLA2	gene	HOM:51870907	MGI
1110001C20RIK	BPNT2	gene	HOM:51877354	MGI
1110001C23RIK	PHF14	gene	HOM:51874422	MGI
1110001D10RIK	PTPMT1	gene	HOM:51876906	MGI
1110001D15RIK	COL6A4	gene	HOM:51872458	MGI
1110001D16RIK	1110001D16RIK	gene	MGI:1920975	MGI
1110001D18RIK	VTA1	gene	HOM:51871266	MGI
1110001E17RIK	TMEM38A	gene	HOM:51884590	MGI
1110001E24RIK	ERP44	gene	HOM:51881728	MGI
1110001F24RIK	GLTP	gene	HOM:51876030	MGI
1110001H02RIK	SERPINB3C	gene	HOM:51889953	MGI
1110001H19RIK	DPM3	gene	HOM:51884484	MGI
1110001I14RIK	ADIPOR2	gene	HOM:51879951	MGI
1110001I20RIK	DDRGK1	gene	HOM:51884166	MGI
1110001I24RIK	BZW2	gene	HOM:51878901	MGI
1110001J02RIK	PIK3CB	gene	HOM:51874441	MGI
1110001J03RIK	FMC1	gene	HOM:51887473	MGI
1110001J05RIK	CBR3	gene	HOM:51885115	MGI
1110001J12RIK	ANKLE2	gene	HOM:51875262	MGI
1110001K06RIK	DCTN4	gene	HOM:51879479	MGI
1110001K16RIK	SCN3B	gene	HOM:51889909	MGI
1110001K21RIK	NUDT16L1	gene	HOM:51885260	MGI
1110001M01RIK	MPHOSPH6	gene	HOM:51882770	MGI
1110001M07RIK	1110001M07RIK	gene	MGI:1915702	MGI
1110001M11RIK	PPP1R14A	gene	HOM:51872494	MGI
1110001M19RIK	NUFIP2	gene	HOM:51888943	MGI
1110001M20RIK	TMEM59	gene	HOM:51880499	MGI
1110001M24RIK	KPRP	gene	HOM:51888013	MGI
1110001N02RIK	NXT1	gene	HOM:51883470	MGI
1110001N06RIK	WDR33	gene	HOM:51875771	MGI
1110001O09RIK	CHORDC1	gene	HOM:51872279	MGI
1110001O19RIK	CHCHD1	gene	HOM:51877342	MGI
1110001P04RIK	DDX6	gene	HOM:51875682	MGI
1110001P11RIK	DHRS7C	gene	HOM:51872798	MGI
1110002A15RIK	HMGN3	gene	HOM:51873679	MGI
1110002A21RIK	UNC50	gene	HOM:51884102	MGI
1110002B05RIK	SPTSSA	gene	HOM:51882214	MGI
1110002C01RIK	UBE2Q1	gene	HOM:51890735	MGI
1110002C08RIK	SLC46A1	gene	HOM:51884144	MGI
1110002C09RIK	NGLY1	gene	HOM:51876692	MGI
1110002D05RIK	KRTAP6-5	gene	HOM:51888125	MGI
1110002D08RIK	PPP4C	gene	HOM:51878484	MGI
1110002D09RIK	MRPL13	gene	HOM:51882987	MGI
1110002E03RIK	MRPL58	gene	HOM:51876375	MGI
1110002E08RIK	CCDC28B	gene	HOM:51877795	MGI
1110002E14RIK	JPH2	gene	HOM:51871738	MGI
1110002E17RIK	MPI	gene	HOM:51876959	MGI
1110002E22RIK	1110002E22RIK	gene	HOM:51886202	MGI
1110002E23RIK	TOMM6	gene	HOM:51880139	MGI
1110002G11RIK	SESN1	gene	HOM:51880020	MGI
1110002H11RIK	STX8	gene	HOM:51884301	MGI
1110002H13RIK	MYMK	gene	HOM:51874156	MGI
1110002H15RIK	NDUFB7	gene	HOM:51884588	MGI
1110002I11RIK	NAT8F1	gene	HOM:51871328	MGI
1110002J03RIK	PTPRD	gene	HOM:51878573	MGI
1110002J07RIK	1110002J07RIK	gene	MGI:1915738	MGI
1110002J19RIK	GPIHBP1	gene	HOM:51887578	MGI
1110002J22RIK	MTA3	gene	HOM:51875654	MGI
1110002J23RIK	RBP7	gene	HOM:51878648	MGI
1110002L01RIK	1110002L01RIK	gene	MGI:1915821	MGI
1110002M09RIK	COPS9	gene	HOM:51877917	MGI
1110002M11RIK	MBNL2	gene	HOM:51875637	MGI
1110002N09RIK	HIKESHI	gene	HOM:51883014	MGI
1110002N22RIK	TEFM	gene	HOM:51883472	MGI
1110002N23RIK	JAM3	gene	HOM:51877407	MGI
1110002O04RIK	1110002O04RIK	gene	MGI:1915733	MGI
1110002O23RIK	FKBP11	gene	HOM:51881274	MGI
1110003A02RIK	EEF1E1	gene	HOM:51875107	MGI
1110003A17RIK	ZFP579	gene	HOM:51880730	MGI
1110003B01RIK	PDLIM7	gene	HOM:51873497	MGI
1110003E01RIK	SMIM14	gene	HOM:51884577	MGI
1110003E08RIK	MOB1B	gene	HOM:51871767	MGI
1110003E12RIK	SP1	gene	HOM:51874658	MGI
1110003F02RIK	1110003F02RIK	gene	MGI:1915716	MGI
1110003F05RIK	QKI	gene	HOM:51871660	MGI
1110003F06RIK	ZC3H11A	gene	HOM:51874743	MGI
1110003F10RIK	1110003F10RIK	gene	MGI:1915726	MGI
1110003G10RIK	POLR1D	gene	HOM:51877338	MGI
1110003H02RIK	SEC13	gene	HOM:51871599	MGI
1110003H06RIK	LMAN2	gene	HOM:51882101	MGI
1110003H09RIK	SSNA1	gene	HOM:51880171	MGI
1110003H10RIK	ZFP383	gene	HOM:51890979	MGI
1110003H18RIK	LAMTOR5	gene	HOM:51876197	MGI
1110003I09RIK	PDGFD	gene	HOM:51885040	MGI
1110003J06RIK	IFITM5	gene	HOM:51871131	MGI
1110003M04RIK	LY6G6C	gene	HOM:51888268	MGI
1110003M08RIK	SLC35B2	gene	HOM:51878318	MGI
1110003N24RIK	BUD23	gene	HOM:51881934	MGI
1110003O05RIK	UBE2G2	gene	HOM:51882694	MGI
1110003O08RIK	FBXO31	gene	HOM:51879326	MGI
1110003O22RIK	PLPP3	gene	HOM:51877615	MGI
1110003P06RIK	POLL	gene	HOM:51882503	MGI
1110003P13RIK	GNG2	gene	HOM:51887567	MGI
1110003P16RIK	DNAJC15	gene	HOM:51884810	MGI
1110003P22RIK	TBC1D10B	gene	HOM:51875427	MGI
1110004A22RIK	CALY	gene	HOM:51886705	MGI
1110004B06RIK	LOXL2	gene	HOM:51876845	MGI
1110004B13RIK	TMEM107	gene	HOM:51880740	MGI
1110004B15RIK	FBXL22	gene	HOM:51883122	MGI
1110004B19RIK	TADA3	gene	HOM:51873676	MGI
1110004C05RIK	IFITM3	gene	HOM:51876491	MGI
1110004D19RIK	PDRG1	gene	HOM:51883235	MGI
1110004E04RIK	LCE1A2	gene	HOM:51888160	MGI
1110004E09RIK	CFAP298	gene	HOM:51871194	MGI
1110004F07RIK	COX7B	gene	HOM:51875678	MGI
1110004F10RIK	1110004F10RIK	gene	HOM:51885156	MGI
1110004F14RIK	ITGAV	gene	HOM:51883358	MGI
1110004G14RIK	GSTM4	gene	HOM:51871889	MGI
1110004G16RIK	ATP6V1F	gene	HOM:51884915	MGI
1110004G24RIK	CGREF1	gene	HOM:51880184	MGI
1110004H10RIK	SLC16A14	gene	HOM:51890004	MGI
1110004K02RIK	CCDC117	gene	HOM:51874265	MGI
1110004L05RIK	SH3BGRL3	gene	HOM:51880550	MGI
1110004L07RIK	XPOT	gene	HOM:51879973	MGI
1110004M10RIK	1110004M10RIK	gene	MGI:1915714	MGI
1110004O12RIK	ANKHD1	gene	HOM:51885707	MGI
1110004O20RIK	MRPS18A	gene	HOM:51879210	MGI
1110004P10RIK	ATP6V1D	gene	HOM:51884038	MGI
1110004P15RIK	AHNAK	gene	HOM:51875240	MGI
1110004P21RIK	SFPQ	gene	HOM:51876254	MGI
1110005A03RIK	METTL23	gene	HOM:51876622	MGI
1110005A05RIK	TIPIN	gene	HOM:51884699	MGI
1110005A23RIK	SARNP	gene	HOM:51882086	MGI
1110005D12RIK	BICD2	gene	HOM:51871084	MGI
1110005D17RIK	COPE	gene	HOM:51882955	MGI
1110005D19RIK	SBSN	gene	HOM:51875200	MGI
1110005E01RIK	ETV5	gene	HOM:51873636	MGI
1110005F07RIK	NECAP2	gene	HOM:51883079	MGI
1110005L02RIK	GNAQ	gene	HOM:51875876	MGI
1110005L13RIK	SF3B5	gene	HOM:51880090	MGI
1110005N04RIK	TAF5L	gene	HOM:51875245	MGI
1110005N20RIK	TRMU	gene	HOM:51877914	MGI
1110005O19RIK	RHOJ	gene	HOM:51880299	MGI
1110005P14RIK	HDLBP	gene	HOM:51871806	MGI
1110006A04RIK	ARPC3	gene	HOM:51884659	MGI
1110006E14RIK	1110006E14RIK	gene	MGI:1923536	MGI
1110006F08RIK	DICER1	gene	HOM:51874774	MGI
1110006G02RIK	TMEM33	gene	HOM:51876791	MGI
1110006G06RIK	FAM98C	gene	HOM:51887413	MGI
1110006G14RIK	SOX6OS	gene	MGI:1915719	MGI
1110006G24RIK	SPHK1	gene	HOM:51890178	MGI
1110006I11RIK	MRPL14	gene	HOM:51884174	MGI
1110006I15RIK	TMEM109	gene	HOM:51890448	MGI
1110006M06RIK	OSBPL5	gene	HOM:51875220	MGI
1110006M24RIK	FXYD1	gene	HOM:51875836	MGI
1110006O16RIK	IL17B	gene	HOM:51887823	MGI
1110006O17RIK	ECSCR	gene	HOM:51876990	MGI
1110006O24RIK	1110006O24RIK	gene	MGI:1913373	MGI
1110007A04RIK	MCEE	gene	HOM:51883207	MGI
1110007A06RIK	RMND5A	gene	HOM:51889812	MGI
1110007A10RIK	MPZL1	gene	HOM:51888720	MGI
1110007A13RIK	MCMBP	gene	HOM:51871196	MGI
1110007A14RIK	KDELR2	gene	HOM:51871897	MGI
1110007A17RIK	SLC6A14	gene	HOM:51886128	MGI
1110007B02RIK	THEM5	gene	HOM:51883723	MGI
1110007B08RIK	PHF5A	gene	HOM:51872327	MGI
1110007C02RIK	ARSB	gene	HOM:51885975	MGI
1110007C05RIK	JOSD2	gene	HOM:51884079	MGI
1110007C09RIK	CARD19	gene	HOM:51876710	MGI
1110007C24RIK	MACO1	gene	HOM:51881655	MGI
1110007E10RIK	1110007E10RIK	gene	MGI:1915732	MGI
1110007F05RIK	TRNAU1AP	gene	HOM:51878960	MGI
1110007F12RIK	TMEM140	gene	HOM:51890452	MGI
1110007F23RIK	MFAP4	gene	HOM:51875375	MGI
1110007H10RIK	UCKL1	gene	HOM:51880787	MGI
1110007H17RIK	PSD	gene	HOM:51879356	MGI
1110007H22RIK	PLGRKT	gene	HOM:51883073	MGI
1110007H23RIK	PLXNB2	gene	HOM:51875673	MGI
1110007I03RIK	ST13	gene	HOM:51882442	MGI
1110007I12RIK	CLIP1	gene	HOM:51872394	MGI
1110007J02RIK	OPN4	gene	HOM:51877743	MGI
1110007K17RIK	MRPL53	gene	HOM:51882970	MGI
1110007L15RIK	GET4	gene	HOM:51872208	MGI
1110007M04RIK	NDUFAF4	gene	HOM:51877308	MGI
1110007N04RIK	SGO2A	gene	HOM:51880968	MGI
1110007P09RIK	SLC25A20	gene	HOM:51884583	MGI
1110008A10RIK	TMEM242	gene	HOM:51880987	MGI
1110008A16RIK	EIF3H	gene	HOM:51873447	MGI
1110008B24RIK	FCF1	gene	HOM:51883056	MGI
1110008C05RIK	CDC42EP2	gene	HOM:51882931	MGI
1110008E08RIK	1110008E08RIK	gene	MGI:1915750	MGI
1110008E15RIK	ASB2	gene	HOM:51870880	MGI
1110008E19RIK	GLO1	gene	HOM:51871792	MGI
1110008F13RIK	RAB5IF	gene	HOM:51889727	MGI
1110008F24RIK	ACTN2	gene	HOM:51870539	MGI
1110008G13RIK	PPFIA4	gene	HOM:51883819	MGI
1110008H02RIK	SNHG6	gene	HOM:51890109	MGI
1110008I14RIK	MUC16	gene	HOM:51888816	MGI
1110008J03RIK	RITA1	gene	HOM:51889809	MGI
1110008J20RIK	ZBTB22	gene	HOM:51871091	MGI
1110008J21RIK	RNF114	gene	HOM:51882801	MGI
1110008K04RIK	LCE1L	gene	HOM:51888151	MGI
1110008K06RIK	TRAFD1	gene	HOM:51883749	MGI
1110008L16RIK	PRORP	gene	HOM:51875947	MGI
1110008L20RIK	MICU2	gene	HOM:51873431	MGI
1110008N23RIK	EML1	gene	HOM:51872422	MGI
1110008O09RIK	CTNNBIP1	gene	HOM:51873830	MGI
1110008P04RIK	POLDIP3	gene	HOM:51885989	MGI
1110008P08RIK	KBTBD7	gene	HOM:51879737	MGI
1110008P14RIK	BBLN	gene	HOM:51875919	MGI
1110009H02RIK	NPNT	gene	HOM:51878093	MGI
1110011B09RIK	NUDT3	gene	HOM:51878131	MGI
1110011C06RIK	ANKRD40	gene	HOM:51886036	MGI
1110011C18RIK	IPO5	gene	HOM:51887869	MGI
1110011D13RIK	HHATL	gene	HOM:51871251	MGI
1110011E12RIK	PMVK	gene	HOM:51883781	MGI
1110011F09RIK	RAB1B	gene	HOM:51882421	MGI
1110011I19RIK	ANAPC11	gene	HOM:51880724	MGI
1110011K10RIK	ELOF1	gene	HOM:51884323	MGI
1110011O05RIK	MED20	gene	HOM:51881674	MGI
1110012D08RIK	TMEM198B	gene	HOM:51890463	MGI
1110012D12RIK	COPZ2	gene	HOM:51885075	MGI
1110012E06RIK	ATP13A2	gene	HOM:51877093	MGI
1110012E16RIK	SLC38A4	gene	HOM:51882469	MGI
1110012F10RIK	ATF7	gene	HOM:51873842	MGI
1110012I24RIK	MYOZ2	gene	HOM:51877929	MGI
1110012J17RIK	MTCL1	gene	HOM:51888807	MGI
1110012J22RIK	AKT1S1	gene	HOM:51882150	MGI
1110012L19RIK	EOLA1	gene	HOM:51885315	MGI
1110012M11RIK	MVB12A	gene	HOM:51879110	MGI
1110012N22RIK	MYADML2	gene	HOM:51888826	MGI
1110012O05RIK	RTL8A	gene	HOM:51889875	MGI
1110013A05RIK	AGPAT5	gene	HOM:51874757	MGI
1110013A16RIK	SERPINB3C	gene	HOM:51889953	MGI
1110013A17RIK	DROSHA	gene	HOM:51873281	MGI
1110013B16RIK	ABHD14A	gene	HOM:51884635	MGI
1110013E13RIK	LMBR1L	gene	HOM:51871803	MGI
1110013E22RIK	ZMYND8	gene	HOM:51890913	MGI
1110013G13RIK	PPA2	gene	HOM:51884578	MGI
1110013H04RIK	ZFYVE21	gene	HOM:51874312	MGI
1110013H19RIK	1110013H19RIK	gene	MGI:1915772	MGI
1110013I04RIK	1110013I04RIK	gene	MGI:1915879	MGI
1110013I11RIK	YWHAZ	gene	HOM:51874093	MGI
1110013J02RIK	IFI27	gene	HOM:51875380	MGI
1110013J05RIK	BCCIP	gene	HOM:51877860	MGI
1110013L07RIK	ENTREP3	gene	HOM:51881074	MGI
1110013O05RIK	S100A14	gene	HOM:51875670	MGI
1110013O17RIK	EMILIN3	gene	HOM:51881012	MGI
1110014B07RIK	CTHRC1	gene	HOM:51879802	MGI
1110014B11RIK	TSR3	gene	HOM:51884739	MGI
1110014C03RIK	TMED10	gene	HOM:51875095	MGI
1110014C10RIK	DUSP14	gene	HOM:51882869	MGI
1110014D18RIK	NSMCE2	gene	HOM:51883997	MGI
1110014E10RIK	ATAD2B	gene	HOM:51880293	MGI
1110014F12RIK	TSPAN11	gene	HOM:51880669	MGI
1110014F16RIK	VTI1A	gene	HOM:51882979	MGI
1110014F23RIK	NBEAL2	gene	HOM:51880005	MGI
1110014F24RIK	DMKN	gene	HOM:51887229	MGI
1110014H17RIK	RNPEPL1	gene	HOM:51875032	MGI
1110014J01RIK	RRP7A	gene	HOM:51883010	MGI
1110014J03RIK	VPS28	gene	HOM:51884374	MGI
1110014J05RIK	WIPF2	gene	HOM:51884282	MGI
1110014J22RIK	ACY1	gene	HOM:51881348	MGI
1110014K05RIK	LCE1C	gene	HOM:51888161	MGI
1110014K08RIK	UBALD2	gene	HOM:51873871	MGI
1110014L01RIK	SPSB1	gene	HOM:51875272	MGI
1110014L05RIK	MIF4GD	gene	HOM:51881376	MGI
1110014L14RIK	COL5A2	gene	HOM:51872455	MGI
1110014L15RIK	1110014L15RIK	gene	MGI:1913377	MGI
1110014L17RIK	TMED4	gene	HOM:51874939	MGI
1110014N07RIK	POLR1H	gene	HOM:51883130	MGI
1110014N23RIK	VPS51	gene	HOM:51870728	MGI
1110014O20RIK	HIPK2	gene	HOM:51871415	MGI
1110014P06RIK	CBY1	gene	HOM:51875119	MGI
1110015A16RIK	UBE2C	gene	HOM:51876877	MGI
1110015C02RIK	XIAP	gene	HOM:51871098	MGI
1110015E18RIK	DMAC2L	gene	HOM:51870933	MGI
1110015E22RIK	GDPD3	gene	HOM:51875993	MGI
1110015G04RIK	MRPL28	gene	HOM:51882047	MGI
1110015K06RIK	INTS1	gene	HOM:51873733	MGI
1110015M06RIK	DCDC2C	gene	HOM:51887128	MGI
1110015O18RIK	1110015O18RIK	gene	MGI:1915766	MGI
1110017A08RIK	PERP	gene	HOM:51875664	MGI
1110017A21RIK	DBNDD2	gene	HOM:51879968	MGI
1110017B05RIK	KRTAP21-1	gene	MGI:2157767	MGI
1110017C07RIK	UPK3A	gene	HOM:51890753	MGI
1110017C11RIK	GGT7	gene	HOM:51887543	MGI
1110017C15RIK	NIP7	gene	HOM:51883072	MGI
1110017C22RIK	TMEM216	gene	HOM:51881297	MGI
1110017D07RIK	PDZRN4	gene	HOM:51880736	MGI
1110017D15RIK	SPMIP6	gene	HOM:51890205	MGI
1110017F19RIK	ERLN	gene	HOM:51887339	MGI
1110017G11RIK	MRPL4	gene	HOM:51880733	MGI
1110017H11RIK	FBXW9	gene	HOM:51880142	MGI
1110017I01RIK	TNMD	gene	HOM:51883910	MGI
1110017I16RIK	UCMA	gene	HOM:51876019	MGI
1110017M21RIK	MOB2	gene	HOM:51883407	MGI
1110017N23RIK	GLCE	gene	HOM:51876021	MGI
1110017O07RIK	ELAC2	gene	HOM:51877055	MGI
1110017O10RIK	GPR155	gene	HOM:51880146	MGI
1110017O21RIK	BEND7	gene	HOM:51879734	MGI
1110017O22RIK	TMA7	gene	HOM:51872082	MGI
1110018A23RIK	ALG2	gene	HOM:51877056	MGI
1110018B13RIK	KDG4	gene	HOM:51877872	MGI
1110018D06RIK	PCNP	gene	HOM:51882900	MGI
1110018D09RIK	ASB5	gene	HOM:51870881	MGI
1110018E21RIK	DCAF4	gene	HOM:51885129	MGI
1110018F06RIK	OSBP	gene	HOM:51879336	MGI
1110018F16RIK	1110018F16RIK	gene	MGI:1915844	MGI
1110018G07RIK	AREL1	gene	HOM:51885062	MGI
1110018H23RIK	PTX4	gene	HOM:51874386	MGI
1110018H24RIK	ARL6	gene	HOM:51871036	MGI
1110018I21RIK	TNS1	gene	HOM:51873710	MGI
1110018J12RIK	PPP1R21	gene	HOM:51884740	MGI
1110018J18RIK	PRXL2C	gene	HOM:51870461	MGI
1110018J23RIK	RBM20	gene	HOM:51874857	MGI
1110018K11RIK	HOPX	gene	HOM:51876315	MGI
1110018K19RIK	VTI1A	gene	HOM:51882979	MGI
1110018L13RIK	SYF2	gene	HOM:51876255	MGI
1110018M03RIK	FIBIN	gene	HOM:51871682	MGI
1110018N05RIK	OLFML2B	gene	HOM:51879587	MGI
1110018N15RIK	POLRMT	gene	HOM:51880665	MGI
1110018N20RIK	1110018N20RIK	gene	MGI:1915753	MGI
1110018N24RIK	QARS1	gene	HOM:51878588	MGI
1110018O08RIK	WIPI2	gene	HOM:51884837	MGI
1110018O12RIK	MOCOS	gene	HOM:51877017	MGI
1110018P05RIK	TCEAL7	gene	HOM:51890339	MGI
1110018P21RIK	TIPIN	gene	HOM:51884699	MGI
1110019B22RIK	1110019B22RIK	gene	MGI:1915779	MGI
1110019B24RIK	1110019B24RIK	gene	MGI:2443389	MGI
1110019C06RIK	IVL	gene	HOM:51887891	MGI
1110019C08RIK	CLDND1	gene	HOM:51875415	MGI
1110019D14RIK	1110019D14RIK	gene	MGI:1923561	MGI
1110019H14RIK	ATP5MF	gene	HOM:51870930	MGI
1110019I12RIK	SELENON	gene	HOM:51871850	MGI
1110019I14RIK	ATP11B	gene	HOM:51872620	MGI
1110019J04RIK	TOMM5	gene	HOM:51890534	MGI
1110019K20RIK	CPA4	gene	HOM:51882248	MGI
1110019K23RIK	MTHFD2L	gene	HOM:51882525	MGI
1110019L22RIK	NFIC	gene	HOM:51885619	MGI
1110019M09RIK	SERHL	gene	HOM:51882254	MGI
1110019N06RIK	RNASEH2B	gene	HOM:51884189	MGI
1110019N10RIK	CIAO2B	gene	HOM:51874000	MGI
1110019O03RIK	APOO	gene	HOM:51870792	MGI
1110019O10RIK	CLEC3A	gene	HOM:51885969	MGI
1110019O13RIK	LETMD1	gene	HOM:51883989	MGI
1110020A09RIK	TMEM70	gene	HOM:51881086	MGI
1110020A21RIK	1110020A21RIK	gene	MGI:1915781	MGI
1110020B02RIK	ATP1B4	gene	HOM:51885476	MGI
1110020B03RIK	PITPNC1	gene	HOM:51878430	MGI
1110020B04RIK	MYCT1	gene	HOM:51877916	MGI
1110020C03RIK	CFAP57	gene	HOM:51880515	MGI
1110020C07RIK	PDZRN3	gene	HOM:51878374	MGI
1110020C13RIK	PRR13	gene	HOM:51875914	MGI
1110020C17RIK	1110020C17RIK	gene	MGI:1915834	MGI
1110020D10RIK	TOR1AIP2	gene	HOM:51874431	MGI
1110020E07RIK	SMYD2	gene	HOM:51877071	MGI
1110020F21RIK	FBXO36	gene	HOM:51874526	MGI
1110020G09RIK	NADK2	gene	HOM:51877940	MGI
1110020G17RIK	RTN4	gene	HOM:51878071	MGI
1110020H15RIK	TGFBR2	gene	HOM:51871782	MGI
1110020I04RIK	SS18L2	gene	HOM:51883181	MGI
1110020J08RIK	TOMM7	gene	HOM:51873831	MGI
1110020K19RIK	BLTP3A	gene	HOM:51880288	MGI
1110020L01RIK	CTTN	gene	HOM:51885242	MGI
1110020L19RIK	HAUS7	gene	HOM:51876691	MGI
1110020M10RIK	ACOT11	gene	HOM:51870520	MGI
1110020M19RIK	INTS12	gene	HOM:51882533	MGI
1110020M21RIK	NAP1L5	gene	HOM:51888857	MGI
1110020N13RIK	VPS25	gene	HOM:51876706	MGI
1110020O22RIK	ZDHHC3	gene	HOM:51876633	MGI
1110020P09RIK	CHST11	gene	HOM:51871259	MGI
1110020P15RIK	UQCR10	gene	HOM:51881573	MGI
1110021A21RIK	FAM89B	gene	HOM:51879921	MGI
1110021B16RIK	PPM1F	gene	HOM:51871345	MGI
1110021C24RIK	LIMA1	gene	HOM:51871414	MGI
1110021D01RIK	TMEM14C	gene	HOM:51881635	MGI
1110021D09RIK	DNAJC8	gene	HOM:51876271	MGI
1110021D17RIK	SVEP1	gene	HOM:51890280	MGI
1110021D20RIK	GLT8D2	gene	HOM:51880704	MGI
1110021E09RIK	PRPF38B	gene	HOM:51882379	MGI
1110021H02RIK	UFC1	gene	HOM:51882731	MGI
1110021H13RIK	UBE2V2	gene	HOM:51873278	MGI
1110021I22RIK	PDCD11	gene	HOM:51871846	MGI
1110021J02RIK	CCDC167	gene	HOM:51879704	MGI
1110021J17RIK	TINAGL1	gene	HOM:51877537	MGI
1110021L09RIK	SLC18B1	gene	HOM:51882712	MGI
1110021L12RIK	DNAJA4	gene	HOM:51871902	MGI
1110021N07RIK	DERL1	gene	HOM:51882080	MGI
1110021N19RIK	SLURP1	gene	HOM:51890062	MGI
1110021P09RIK	1110021P09RIK	gene	MGI:1915850	MGI
1110023P21RIK	POP4	gene	HOM:51883091	MGI
1110025F07RIK	CRKL	gene	HOM:51882022	MGI
1110025F24RIK	NMRAL1	gene	HOM:51888905	MGI
1110025G12RIK	MRAP	gene	HOM:51877865	MGI
1110025H02RIK	IL17RC	gene	HOM:51875758	MGI
1110025H08RIK	CRYL1	gene	HOM:51876699	MGI
1110025H10RIK	FAHD1	gene	HOM:51882580	MGI
1110025H24RIK	MAN2C1	gene	HOM:51885868	MGI
1110025I09RIK	TM2D3	gene	HOM:51874651	MGI
1110025J03RIK	SP6	gene	HOM:51884546	MGI
1110025J15RIK	GRINA	gene	HOM:51876118	MGI
1110025J21RIK	DONSON	gene	HOM:51887251	MGI
1110025L05RIK	BOLA2	gene	HOM:51885327	MGI
1110025L11RIK	KRTAP6-6	gene	HOM:51888123	MGI
1110025M09RIK	1110025M09RIK	gene	MGI:1915885	MGI
1110025P14RIK	SRD5A3	gene	HOM:51875467	MGI
1110027G09RIK	NIPA1	gene	HOM:51882318	MGI
1110027I23RIK	REV1	gene	HOM:51880969	MGI
1110027L01RIK	CHCHD5	gene	HOM:51886914	MGI
1110027M19RIK	GADL1	gene	HOM:51887510	MGI
1110027O12RIK	FNDC1	gene	HOM:51887476	MGI
1110028A07RIK	FITM1	gene	HOM:51875338	MGI
1110028C15RIK	KANSL1L	gene	HOM:51881222	MGI
1110028E10RIK	SLC44A2	gene	HOM:51871694	MGI
1110028F11RIK	1110028F11RIK	gene	MGI:1915940	MGI
1110028F18RIK	1110028F18RIK	gene	MGI:1915942	MGI
1110028G01RIK	MUSTN1	gene	HOM:51885976	MGI
1110028I04RIK	TBC1D20	gene	HOM:51880304	MGI
1110028I06RIK	GPRC5C	gene	HOM:51883872	MGI
1110028K04RIK	DUSP22	gene	HOM:51883240	MGI
1110028N05RIK	NAT9	gene	HOM:51875123	MGI
1110029A09RIK	LURAP1L	gene	HOM:51888262	MGI
1110029C13RIK	LCE1B	gene	HOM:51888159	MGI
1110029E03RIK	RGP1	gene	HOM:51884785	MGI
1110029F20RIK	TRP53INP2	gene	HOM:51881666	MGI
1110029G07RIK	DHRS1	gene	HOM:51881338	MGI
1110029I05RIK	TFDP2	gene	HOM:51876417	MGI
1110029L11RIK	UBN1	gene	HOM:51883873	MGI
1110029L17RIK	AGO2	gene	HOM:51870618	MGI
1110030C18RIK	CIDEB	gene	HOM:51885629	MGI
1110030C19RIK	TRPM4	gene	HOM:51878871	MGI
1110030D19RIK	MAEA	gene	HOM:51882113	MGI
1110030E03RIK	ARID1A	gene	HOM:51874406	MGI
1110030E23RIK	SLX1B	gene	HOM:51884978	MGI
1110030G05RIK	PTOV1	gene	HOM:51884224	MGI
1110030G24RIK	NIF3L1	gene	HOM:51876721	MGI
1110030H02RIK	ANGEL1	gene	HOM:51885961	MGI
1110030H10RIK	LYSMD3	gene	HOM:51871744	MGI
1110030H18RIK	SVOP	gene	HOM:51880588	MGI
1110030I22RIK	UBE2J1	gene	HOM:51884222	MGI
1110030J09RIK	MED11	gene	HOM:51885767	MGI
1110030K05RIK	PGLS	gene	HOM:51874069	MGI
1110030K07RIK	ARPC1A	gene	HOM:51882676	MGI
1110030K16RIK	SCGB3A1	gene	HOM:51889905	MGI
1110030K22RIK	SMTNL1	gene	HOM:51879582	MGI
1110030L07RIK	SAMM50	gene	HOM:51882916	MGI
1110030M18RIK	NUDT14	gene	HOM:51881044	MGI
1110030M22RIK	UBL5	gene	HOM:51884415	MGI
1110030N06RIK	TAB2	gene	HOM:51877696	MGI
1110030N17RIK	SLC25A25	gene	HOM:51881079	MGI
1110030O19RIK	KLK5	gene	HOM:51887992	MGI
1110031B06RIK	SNAP47	gene	HOM:51883487	MGI
1110031B11RIK	LCE1E	gene	HOM:51888155	MGI
