Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
C10ORF34	CHCHD1	gene	HOM:51877342	HGNC
C10ORF35	FAM241B	gene	HOM:51887401	HGNC
C10ORF36	SLC16A9	gene	HOM:51881360	HGNC
C10ORF37	CEP57L1P1	gene	HGNC:23521	HGNC
C10ORF38	FAM171A1	gene	HOM:51875950	HGNC
C10ORF39	JAKMIP3	gene	HOM:51885841	HGNC
C10ORF4	FRA10AC1	gene	HOM:51887484	HGNC
C10ORF40	LINC01553	gene	HGNC:23524	HGNC
C10ORF41	ZNF503-AS2	gene	HGNC:23525	HGNC
C10ORF42	MCU	gene	HOM:51872046	HGNC
C10ORF44	ZNF32-AS2	gene	HGNC:23593	HGNC
C10ORF45	FAM107B	gene	HOM:51882396	HGNC
C10ORF46	CACUL1	gene	HOM:51886241	HGNC
C10ORF47	PROSER2	gene	HOM:51889650	HGNC
C10ORF48	MKX	gene	HOM:51877384	HGNC
C10ORF49	UCMA	gene	HOM:51876019	HGNC
C10ORF5	CASC2	gene	HGNC:22933	HGNC
C10ORF50	FAM238A	gene	HGNC:17776	HGNC
C10ORF51	FAM238C	gene	HGNC:24672	HGNC
C10ORF53	C10ORF53	gene	HOM:51885432	HGNC
C10ORF54	VSIR	gene	HOM:51883468	HGNC
C10ORF55	C10ORF55	gene	HGNC:31008	HGNC
C10ORF56	ZCCHC24	gene	HOM:51874801	HGNC
C10ORF57	TMEM254	gene	HOM:51884299	HGNC
C10ORF58	PRXL2A	gene	HOM:51873940	HGNC
C10ORF59	RNLS	gene	HOM:51884786	HGNC
C10ORF6	SLF2	gene	HOM:51873918	HGNC
C10ORF60	SLC35G1	gene	HOM:51879556	HGNC
C10ORF61	TCTN3	gene	HOM:51890354	HGNC
C10ORF62	C10ORF62	gene	HOM:51886574	HGNC
C10ORF63	ENKUR	gene	HOM:51887313	HGNC
C10ORF64	WDFY4	gene	HOM:51881010	HGNC
C10ORF65	HOGA1	gene	HOM:51884514	HGNC
C10ORF66	CUEDC2	gene	HOM:51882568	HGNC
C10ORF67	C10ORF67	gene	HOM:51885514	HGNC
C10ORF67-AS1	C10ORF67-AS1	gene	HGNC:55861	HGNC
C10ORF68	CCDC7	gene	HOM:51886776	HGNC
C10ORF69	ERLIN1	gene	HOM:51873702	HGNC
C10ORF7	CDC123	gene	HOM:51871198	HGNC
C10ORF70	CISD1	gene	HOM:51880534	HGNC
C10ORF71	C10ORF71	gene	HOM:51874616	HGNC
C10ORF71-AS1	C10ORF71-AS1	gene	HGNC:45007	HGNC
C10ORF72	VSTM4	gene	HOM:51877278	HGNC
C10ORF73	FAM170B	gene	HOM:51887372	HGNC
C10ORF74	REEP3	gene	HOM:51874781	HGNC
C10ORF75	OLMALINC	gene	HGNC:28060	HGNC
C10ORF76	ARMH3	gene	HOM:51884261	HGNC
C10ORF77	SLC68A1	gene	HOM:51877770	HGNC
C10ORF78	SFR1	gene	HOM:51877738	HGNC
C10ORF79	CFAP43	gene	HOM:51875961	HGNC
C10ORF8	COMMD3	gene	HOM:51882973	HGNC
C10ORF80	CFAP58	gene	HOM:51872058	HGNC
C10ORF81	PLEKHS1	gene	HOM:51878452	HGNC
C10ORF82	SPMIP5	gene	HOM:51890204	HGNC
C10ORF83	MORN4	gene	HOM:51883265	HGNC
C10ORF84	FAM204A	gene	HOM:51884883	HGNC
C10ORF85	LINC01561	gene	HGNC:31365	HGNC
C10ORF86	NSMCE4A	gene	HOM:51882980	HGNC
C10ORF87	BTBD16	gene	HOM:51885815	HGNC
C10ORF88	C10ORF88	gene	HOM:51874784	HGNC
C10ORF88B	C10ORF88B	gene	HGNC:44080	HGNC
C10ORF88BP	C10ORF88B	gene	HGNC:44080	HGNC
C10ORF89	PSTK	gene	HOM:51889698	HGNC
C10ORF9	CCNY	gene	HOM:51880533	HGNC
C10ORF90	C10ORF90	gene	HOM:51875962	HGNC
C10ORF91	LINC02870	gene	HGNC:27275	HGNC
C10ORF92	CFAP46	gene	HOM:51886902	HGNC
C10ORF93	CFAP46	gene	HOM:51886902	HGNC
C10ORF94	SYCE1	gene	HOM:51885993	HGNC
C10ORF95	C10ORF95	gene	HGNC:25880	HGNC
C10ORF95-AS1	C10ORF95-AS1	gene	HGNC:45238	HGNC
C10ORF96	CCDC172	gene	HOM:51879081	HGNC
C10ORF97	MINDY3	gene	HOM:51873920	HGNC
C10ORF98	NUDT9P1	gene	HGNC:28523	HGNC
C10ORF99	GPR15LG	gene	HOM:51887593	HGNC
C10RF4	ARID1A	gene	HOM:51874406	HGNC
C10_A.	ERVK-16	gene	HGNC:39023	HGNC
C10_B	ERVK-17	gene	HGNC:39024	HGNC
C11	AKR1C4	gene	HOM:51886377	HGNC
C11	POLR3K	gene	HOM:51884875	HGNC
C114	PRKRIP1	gene	HOM:51885953	HGNC
C11H1.2-LP	GPHRP1	gene	HGNC:13951	HGNC
C11ORF1	CFAP68	gene	HOM:51875965	HGNC
C11ORF10	TMEM258	gene	HOM:51871199	HGNC
C11ORF11	DAGLA	gene	HOM:51878116	HGNC
C11ORF13	RASSF7	gene	HOM:51878778	HGNC
C11ORF14	NRIP3	gene	HOM:51888930	HGNC
C11ORF15	TMEM9B	gene	HOM:51871200	HGNC
C11ORF16	C11ORF16	gene	HOM:51886200	HGNC
C11ORF17	AKIP1	gene	HOM:51878810	HGNC
C11ORF18	TMEM9B-AS1	gene	HGNC:19230	HGNC
C11ORF19	ELP4	gene	HOM:51875283	HGNC
C11ORF2	IFT46	gene	HOM:51885577	HGNC
C11ORF2	VPS51	gene	HOM:51870728	HGNC
C11ORF20	CATSPERZ	gene	HOM:51886728	HGNC
C11ORF21	C11ORF21	gene	HGNC:13231	HGNC
C11ORF23	PPP6R3	gene	HOM:51874783	HGNC
C11ORF24	C11ORF24	gene	HOM:51873767	HGNC
C11ORF25	ANO3	gene	HOM:51885966	HGNC
C11ORF27	UBTFL1	gene	HOM:51881270	HGNC
C11ORF28	TRIM64	gene	HOM:51881681	HGNC
C11ORF29	TRIM66	gene	HOM:51879678	HGNC
C11ORF3	EMC7	gene	HOM:51873482	HGNC
C11ORF3	VPS51	gene	HOM:51870728	HGNC
C11ORF30	EMSY	gene	HOM:51875446	HGNC
C11ORF31	SELENOH	gene	HOM:51871857	HGNC
C11ORF32	SORL1	gene	HOM:51876838	HGNC
C11ORF33	NXPE4	gene	HOM:51888950	HGNC
C11ORF34	PLET1	gene	HOM:51889542	HGNC
C11ORF35	LMNTD2	gene	HOM:51888214	HGNC
C11ORF36	MRGPRG-AS1	gene	HGNC:26691	HGNC
C11ORF37	PRDM10-DT	gene	HGNC:30468	HGNC
C11ORF38	PATE2	gene	HOM:51889435	HGNC
C11ORF39	NTM-AS1	gene	HGNC:32293	HGNC
C11ORF4	GPR137	gene	HOM:51876087	HGNC
C11ORF4	MRPL49	gene	HOM:51877336	HGNC
C11ORF40	C11ORF40	gene	HGNC:23986	HGNC
C11ORF41	KIAA1549L	gene	HOM:51880486	HGNC
C11ORF42	C11ORF42	gene	HOM:51886575	HGNC
C11ORF43	IGF2	gene	HOM:51873622	HGNC
C11ORF44	LINC02873	gene	HGNC:26805	HGNC
C11ORF45	KCNJ5-AS1	gene	HGNC:28584	HGNC
C11ORF46	ARL14EP	gene	HOM:51879051	HGNC
C11ORF47	DNHD1	gene	HOM:51887245	HGNC
C11ORF48	C11ORF98	gene	HOM:51886234	HGNC
C11ORF48	LBHD1	gene	HOM:51888146	HGNC
C11ORF49	CSTPP1	gene	HOM:51884903	HGNC
C11ORF5	CWC15	gene	HOM:51882632	HGNC
C11ORF5	ZNHIT2	gene	HOM:51883441	HGNC
C11ORF51	ANAPC15	gene	HOM:51883541	HGNC
C11ORF52	C11ORF52	gene	HOM:51883963	HGNC
C11ORF53	POU2AF2	gene	HOM:51879701	HGNC
C11ORF54	BKGD	gene	HOM:51874279	HGNC
C11ORF56	FHIP1B	gene	HOM:51873904	HGNC
C11ORF57	NKAPD1	gene	HOM:51883774	HGNC
C11ORF58	C11ORF58	gene	HOM:51885156	HGNC
C11ORF58P1	C11ORF58P1	gene	HGNC:58580	HGNC
C11ORF59	LAMTOR1	gene	HOM:51886149	HGNC
C11ORF60	IFT46	gene	HOM:51885577	HGNC
C11ORF61	MSANTD2	gene	HOM:51888760	HGNC
C11ORF63	JHY	gene	HOM:51887899	HGNC
C11ORF64	LINC00301	gene	HGNC:28603	HGNC
C11ORF65	C11ORF65	gene	HOM:51885554	HGNC
C11ORF66	SAXO4	gene	HOM:51878474	HGNC
C11ORF67	AAMDC	gene	HOM:51871201	HGNC
C11ORF68	C11ORF68	gene	HOM:51882961	HGNC
C11ORF69	KIAA1549L	gene	HOM:51880486	HGNC
C11ORF7	BRSK2	gene	HOM:51884981	HGNC
C11ORF70	CFAP300	gene	HOM:51881313	HGNC
C11ORF71	C11ORF71	gene	HOM:51886576	HGNC
C11ORF72	NDUFV1-DT	gene	HGNC:26915	HGNC
C11ORF73	HIKESHI	gene	HOM:51883014	HGNC
C11ORF74	IFTAP	gene	HOM:51877054	HGNC
C11ORF75	SMCO4	gene	HOM:51880264	HGNC
C11ORF76	SHANK2-AS3	gene	HGNC:25098	HGNC
C11ORF77	HARBI1	gene	HOM:51875776	HGNC
C11ORF78	LINC02584	gene	HGNC:33275	HGNC
C11ORF79	SDHAF2	gene	HOM:51882594	HGNC
C11ORF8	MPPED2	gene	HOM:51871160	HGNC
C11ORF80	TOP6BL	gene	HOM:51884017	HGNC
C11ORF81	DUSP8	gene	HOM:51884572	HGNC
C11ORF82	DDIAS	gene	HOM:51877098	HGNC
C11ORF83	UQCC3	gene	HOM:51874070	HGNC
C11ORF84	SPINDOC	gene	HOM:51886204	HGNC
C11ORF85	MAJIN	gene	HOM:51888310	HGNC
C11ORF86	C11ORF86	gene	HOM:51886577	HGNC
C11ORF87	C11ORF87	gene	HOM:51875494	HGNC
C11ORF88	HOATZ	gene	HOM:51880857	HGNC
C11ORF89	PRR33	gene	HOM:51873778	HGNC
C11ORF9	MYRF	gene	HOM:51871202	HGNC
C11ORF90	VSTM5	gene	HOM:51890814	HGNC
C11ORF91	C11ORF91	gene	HOM:51886578	HGNC
C11ORF92	COLCA1	gene	HGNC:33789	HGNC
C11ORF93	POU2AF3	gene	HOM:51889576	HGNC
C11ORF94	FREY1	gene	HOM:51887486	HGNC
C11ORF95	ZFTA	gene	HOM:51880313	HGNC
C11ORF96	C11ORF96	gene	HOM:51886173	HGNC
C11ORF97	C11ORF97	gene	HOM:51886579	HGNC
C11ORF98	C11ORF98	gene	HOM:51886234	HGNC
C11ORF98P1	C11ORF98P1	gene	HGNC:49784	HGNC
C11ORF98P2	C11ORF98P2	gene	HGNC:56319	HGNC
C11ORF98P3	C11ORF98P3	gene	HGNC:56320	HGNC
C11_A	ERVK-25	gene	HGNC:39039	HGNC
C11_B	ERVK-20	gene	HGNC:39031	HGNC
C128	POLR3B	gene	HOM:51880306	HGNC
C12ORF1	METTL1	gene	HOM:51882953	HGNC
C12ORF10	MYG1	gene	HOM:51873740	HGNC
C12ORF10P1	MYG1P1	gene	HGNC:54725	HGNC
C12ORF11	INTS13	gene	HOM:51870899	HGNC
C12ORF12	CCER1	gene	HOM:51886784	HGNC
C12ORF14	SINHCAF	gene	HOM:51873970	HGNC
C12ORF15	MYRFL	gene	HOM:51888840	HGNC
C12ORF2	CSRNP2	gene	HOM:51880832	HGNC
C12ORF2	RASSF8	gene	HOM:51871203	HGNC
C12ORF22	CSRNP2	gene	HOM:51880832	HGNC
C12ORF23	TMEM263	gene	HOM:51874675	HGNC
C12ORF24	FAM216A	gene	HOM:51887384	HGNC
C12ORF25	FAM186B	gene	HOM:51887380	HGNC
C12ORF26	METTL25	gene	HOM:51880667	HGNC
C12ORF27	HNF1A-AS1	gene	HGNC:26785	HGNC
C12ORF28	MYRFL	gene	HOM:51888840	HGNC
C12ORF29	RLIG1	gene	HOM:51882914	HGNC
C12ORF29P1	RLIG1P1	gene	HGNC:56325	HGNC
C12ORF29P2	RLIG1P2	gene	HGNC:56326	HGNC
C12ORF29P3	RLIG1P3	gene	HGNC:56327	HGNC
C12ORF3	ANO2	gene	HOM:51870754	HGNC
C12ORF30	NAA25	gene	HOM:51877030	HGNC
C12ORF31	LLPH	gene	HOM:51873833	HGNC
C12ORF32	RHNO1	gene	HOM:51880239	HGNC
C12ORF33	LINC00612	gene	HGNC:28621	HGNC
C12ORF34	FAM222A	gene	HOM:51873947	HGNC
C12ORF35	RESF1	gene	HOM:51889777	HGNC
C12ORF36	LINC01559	gene	HGNC:26598	HGNC
C12ORF37	LINC00615	gene	HGNC:26343	HGNC
C12ORF38	TCTN2	gene	HOM:51874222	HGNC
C12ORF39	SPX	gene	HOM:51880392	HGNC
C12ORF4	FERRY3	gene	HOM:51883627	HGNC
C12ORF40	REDIC1	gene	HOM:51889772	HGNC
C12ORF41	KANSL2	gene	HOM:51876409	HGNC
C12ORF42	C12ORF42	gene	HOM:51886580	HGNC
C12ORF42-AS1	C12ORF42-AS1	gene	HGNC:56185	HGNC
C12ORF43	C12ORF43	gene	HOM:51872627	HGNC
C12ORF44	ATG101	gene	HOM:51876760	HGNC
C12ORF45	NOPCHAP1	gene	HOM:51875917	HGNC
C12ORF46	ERP27	gene	HOM:51887346	HGNC
C12ORF47	MAPKAPK5-AS1	gene	HGNC:24091	HGNC
C12ORF48	PARPBP	gene	HOM:51879902	HGNC
C12ORF49	SPRING1	gene	HOM:51883008	HGNC
C12ORF5	TIGAR	gene	HOM:51871204	HGNC
C12ORF50	ZC3H11D	gene	HOM:51886581	HGNC
C12ORF51	HECTD4	gene	HOM:51887682	HGNC
C12ORF52	RITA1	gene	HOM:51889809	HGNC
C12ORF53	PIANP	gene	HOM:51875431	HGNC
C12ORF54	C12ORF54	gene	HOM:51886582	HGNC
C12ORF55	CFAP54	gene	HOM:51886904	HGNC
C12ORF56	C12ORF56	gene	HOM:51885509	HGNC
C12ORF57	C12ORF57	gene	HOM:51874538	HGNC
C12ORF58	BBS10	gene	HOM:51880880	HGNC
C12ORF59	TMEM52B	gene	HOM:51890492	HGNC
C12ORF6	PARP11	gene	HOM:51889433	HGNC
C12ORF60	C12ORF60	gene	HOM:51886583	HGNC
C12ORF61	LINC01465	gene	HGNC:26364	HGNC
C12ORF62	COX14	gene	HOM:51880687	HGNC
C12ORF63	CFAP54	gene	HOM:51886904	HGNC
C12ORF64	OTOGL	gene	HOM:51881181	HGNC
C12ORF65	MTRFR	gene	HOM:51871261	HGNC
C12ORF66	KICS2	gene	HOM:51879245	HGNC
C12ORF67	LINC00477	gene	HGNC:26557	HGNC
C12ORF68	CCDC184	gene	HOM:51886759	HGNC
C12ORF69	SMCO3	gene	HOM:51890069	HGNC
C12ORF7	ANKRD33	gene	HOM:51870743	HGNC
C12ORF70	SMCO2	gene	HOM:51890068	HGNC
C12ORF71	C12ORF71	gene	HOM:51886584	HGNC
C12ORF71BP	C12ORF71BP	gene	HGNC:56323	HGNC
C12ORF72	ETFBKMT	gene	HOM:51877761	HGNC
C12ORF73	UQCC6	gene	HOM:51871138	HGNC
C12ORF74	PLEKHG7	gene	HGNC:33829	HGNC
C12ORF75	C12ORF75	gene	HOM:51885277	HGNC
C12ORF75-AS1	C12ORF75-AS1	gene	HGNC:55936	HGNC
C12ORF76	C12ORF76	gene	HGNC:33790	HGNC
C12ORF77	LINC02909	gene	HGNC:27282	HGNC
C12ORF79	LINC01619	gene	HGNC:27409	HGNC
C12ORF8	ERP29	gene	HOM:51887347	HGNC
C12ORF80	LINC02874	gene	HGNC:27473	HGNC
C12ORF81	TMDD1	gene	HOM:51890445	HGNC
C12_A	ERVK-21	gene	HGNC:39035	HGNC
C13ORF1	SPRYD7	gene	HOM:51874971	HGNC
C13ORF10	RBM26	gene	HOM:51874887	HGNC
C13ORF11	SLC9D1	gene	HOM:51881628	HGNC
C13ORF12	POMP	gene	HOM:51873730	HGNC
C13ORF13	SHISA2	gene	HOM:51878814	HGNC
C13ORF14	FRY	gene	HOM:51870363	HGNC
C13ORF15	RGCC	gene	HOM:51878805	HGNC
C13ORF16	TEX29	gene	HOM:51890385	HGNC
C13ORF17	DCUN1D2	gene	HOM:51871546	HGNC
C13ORF18	RUBCNL	gene	HOM:51879896	HGNC
C13ORF19	SUPT20H	gene	HOM:51873959	HGNC
C13ORF2	KCTD12	gene	HOM:51877548	HGNC
C13ORF20	UFM1	gene	HOM:51881740	HGNC
C13ORF21	SERP2	gene	HOM:51879428	HGNC
C13ORF22	USPL1	gene	HOM:51871206	HGNC
C13ORF23	PROSER1	gene	HOM:51885951	HGNC
C13ORF24	PIBF1	gene	HOM:51882800	HGNC
C13ORF25	MIR17HG	gene	HOM:51888429	HGNC
C13ORF26	TEX26	gene	HOM:51886022	HGNC
C13ORF27	TEX30	gene	HOM:51880549	HGNC
C13ORF28	SPACA7	gene	HOM:51890139	HGNC
C13ORF29	PRECSIT	gene	HGNC:27492	HGNC
C13ORF3	SKA3	gene	HOM:51874698	HGNC
C13ORF30	FAM216B	gene	HOM:51887385	HGNC
C13ORF31	LACC1	gene	HOM:51879494	HGNC
C13ORF32	SLAIN1	gene	HOM:51875425	HGNC
C13ORF33	MEDAG	gene	HOM:51888339	HGNC
C13ORF34	BORA	gene	HOM:51882835	HGNC
C13ORF35	ATP11AUN	gene	HGNC:33793	HGNC
C13ORF36	SERTM1	gene	HOM:51889958	HGNC
C13ORF37	MZT1	gene	HOM:51879304	HGNC
C13ORF38	CCDC169	gene	HOM:51880175	HGNC
C13ORF38-SOHLH2	CCDC169-SOHLH2	gene	HOM:51886754	HGNC
C13ORF39	METTL21C	gene	HOM:51883899	HGNC
C13ORF4	SETDB2	gene	HOM:51882672	HGNC
C13ORF40	LRTM3	gene	HOM:51888253	HGNC
C13ORF42	C13ORF42	gene	HOM:51886585	HGNC
C13ORF43	SPART-AS1	gene	HGNC:39933	HGNC
C13ORF44	SMIM2	gene	HGNC:28776	HGNC
C13ORF44-AS1	SMIM2-AS1	gene	HGNC:42674	HGNC
C13ORF44-IT1	SMIM2-IT1	gene	HGNC:41492	HGNC
C13ORF45	LMO7DN	gene	HGNC:44370	HGNC
C13ORF46	C13ORF46	gene	HOM:51886586	HGNC
C13ORF6	ABHD13	gene	HOM:51883349	HGNC
C13ORF7	OBI1	gene	HOM:51878701	HGNC
C13ORF8	CHAMP1	gene	HOM:51886912	HGNC
C13ORF9	VPS36	gene	HOM:51875426	HGNC
C14ORF1	ERG28	gene	HOM:51875972	HGNC
C14ORF10	PPP2R3C	gene	HOM:51884034	HGNC
C14ORF100	JKAMP	gene	HOM:51884250	HGNC
C14ORF101	TMEM260	gene	HOM:51874918	HGNC
C14ORF102	NRDE2	gene	HOM:51871208	HGNC
C14ORF103	ATG2B	gene	HOM:51880218	HGNC
C14ORF104	DNAAF2	gene	HOM:51883058	HGNC
C14ORF105	CCDC198	gene	HOM:51886767	HGNC
C14ORF106	MIS18BP1	gene	HOM:51875770	HGNC
C14ORF107	LINC00216	gene	HGNC:20191	HGNC
C14ORF108	AP5M1	gene	HOM:51878267	HGNC
C14ORF109	LYSET	gene	HOM:51875979	HGNC
C14ORF11	EAPP	gene	HOM:51871209	HGNC
C14ORF110	FAM30A	gene	HGNC:19955	HGNC
C14ORF111	FCF1	gene	HOM:51883056	HGNC
C14ORF112	COX16	gene	HOM:51883060	HGNC
C14ORF114	EXD2	gene	HOM:51875321	HGNC
C14ORF115	VRTN	gene	HOM:51883517	HGNC
C14ORF116	FOXN3	gene	HOM:51883379	HGNC
C14ORF117	MIDEAS	gene	HOM:51873475	HGNC
C14ORF118	GPATCH2L	gene	HOM:51887575	HGNC
C14ORF119	C14ORF119	gene	HOM:51881337	HGNC
C14ORF119P1	C14ORF119P1	gene	HGNC:57043	HGNC
C14ORF12	TRAV33	gene	HGNC:12132	HGNC
C14ORF120	NGDN	gene	HOM:51884421	HGNC
C14ORF121	CARMIL3	gene	HOM:51871387	HGNC
C14ORF122	EMC9	gene	HOM:51873902	HGNC
C14ORF123	CHMP4A	gene	HGNC:20274	HGNC
C14ORF124	SDR39U1	gene	HOM:51879966	HGNC
C14ORF125	HEATR5A	gene	HOM:51879032	HGNC
C14ORF126	DTD2	gene	HOM:51870904	HGNC
C14ORF127	NUBPL	gene	HOM:51884847	HGNC
C14ORF128	ARHGAP5-AS1	gene	HGNC:20279	HGNC
C14ORF129	GSKIP	gene	HOM:51882415	HGNC
C14ORF13	OR4Q3	gene	HOM:51889167	HGNC
C14ORF130	UBR7	gene	HOM:51874363	HGNC
C14ORF131	ZNF839	gene	HOM:51875103	HGNC
C14ORF132	C14ORF132	gene	HOM:51886587	HGNC
C14ORF133	VIPAS39	gene	HOM:51879688	HGNC
C14ORF134	DIO3OS	gene	HOM:51887220	HGNC
C14ORF135	PCNX4	gene	HOM:51878353	HGNC
C14ORF137	OTUB2	gene	HOM:51889410	HGNC
C14ORF138	VCPKMT	gene	HOM:51877314	HGNC
C14ORF139	SYNE3	gene	HOM:51877982	HGNC
C14ORF14	OR4H12P	gene	HGNC:19433	HGNC
C14ORF140	ZC2HC1C	gene	HOM:51873910	HGNC
C14ORF141	LTBP2	gene	HOM:51888258	HGNC
C14ORF142	GON7	gene	HOM:51887571	HGNC
C14ORF143	EFCAB11	gene	HOM:51883064	HGNC
C14ORF144	LINC02691	gene	HGNC:20358	HGNC
C14ORF145	CEP128	gene	HOM:51883743	HGNC
C14ORF146	LRFN5	gene	HOM:51878916	HGNC
C14ORF147	SPTSSA	gene	HOM:51882215	HGNC
C14ORF148	NOXRED1	gene	HOM:51880248	HGNC
C14ORF149	L3HYPDH	gene	HOM:51888137	HGNC
C14ORF15	OR11H2	gene	HGNC:14716	HGNC
C14ORF150	WDR89	gene	HOM:51879498	HGNC
C14ORF151	INF2	gene	HOM:51886186	HGNC
C14ORF152	FAM181A	gene	HOM:51887377	HGNC
C14ORF153	COA8	gene	HOM:51870793	HGNC
C14ORF154	SETD3	gene	HOM:51874018	HGNC
C14ORF155	FSCB	gene	HOM:51887490	HGNC
C14ORF156	SLIRP	gene	HOM:51878804	HGNC
C14ORF159	DGLUCY	gene	HOM:51871210	HGNC
C14ORF160	L2HGDH	gene	HOM:51880061	HGNC
C14ORF161	CATSPERB	gene	HOM:51886719	HGNC
C14ORF162	CCDC177	gene	HOM:51884957	HGNC
C14ORF163	SCFD1	gene	HOM:51873487	HGNC
C14ORF164	RNF212B	gene	HOM:51889841	HGNC
C14ORF165	LINC00596	gene	HGNC:23167	HGNC
C14ORF166	RTRAF	gene	HOM:51884185	HGNC
C14ORF166B	LRRC74A	gene	HOM:51888242	HGNC
C14ORF167	DHRS4-AS1	gene	HGNC:23175	HGNC
C14ORF168	DNAL1	gene	HOM:51874940	HGNC
C14ORF169	RIOX1	gene	HOM:51876996	HGNC
C14ORF17	BMS1P18	gene	HGNC:19436	HGNC
C14ORF170	YLPM1	gene	HOM:51874512	HGNC
C14ORF171	TMEM63C	gene	HOM:51880370	HGNC
C14ORF172	TRMT61A	gene	HOM:51884645	HGNC
C14ORF173	INF2	gene	HOM:51886186	HGNC
C14ORF174	SAMD15	gene	HOM:51889891	HGNC
C14ORF175	PLD4	gene	HOM:51889537	HGNC
C14ORF176	TMEM253	gene	HOM:51880878	HGNC
C14ORF177	LINC02914	gene	HGNC:26375	HGNC
C14ORF178	SLIRP-OT1	gene	HGNC:26385	HGNC
C14ORF179	IFT43	gene	HOM:51887745	HGNC
C14ORF18	CCNB1IP1	gene	HOM:51886795	HGNC
C14ORF180	C14ORF180	gene	HOM:51886588	HGNC
C14ORF182	LINC01588	gene	HGNC:27503	HGNC
C14ORF183	LINC01599	gene	HGNC:27285	HGNC
C14ORF19	IGBP1P1	gene	HGNC:19709	HGNC
C14ORF2	ATP5MJ	gene	HOM:51870931	HGNC
C14ORF20	TSSK4	gene	HOM:51890715	HGNC
C14ORF21	NOP9	gene	HOM:51888911	HGNC
C14ORF22	NOVA1-DT	gene	HGNC:19827	HGNC
C14ORF23	LINC01551	gene	HGNC:19828	HGNC
C14ORF24	FAM177A1	gene	HOM:51873917	HGNC
C14ORF25	TTC6	gene	HOM:51885713	HGNC
C14ORF26	LINC00517	gene	HGNC:19831	HGNC
C14ORF27	CLEC14A	gene	HOM:51872469	HGNC
C14ORF28	DORIP1	gene	HOM:51875926	HGNC
C14ORF29	ABHD12B	gene	HOM:51883458	HGNC
C14ORF3	AHSA1	gene	HOM:51870632	HGNC
C14ORF30	LINC00519	gene	HGNC:19838	HGNC
C14ORF31	FRMD6	gene	HOM:51882168	HGNC
C14ORF32	MAPK1IP1L	gene	HOM:51888323	HGNC
C14ORF33	KTN1-AS1	gene	HGNC:19842	HGNC
C14ORF34	LINC00520	gene	HGNC:19843	HGNC
C14ORF35	NAA30	gene	HOM:51883971	HGNC
C14ORF36	SLC35F4	gene	HOM:51880272	HGNC
C14ORF37	ARMH4	gene	HOM:51886457	HGNC
C14ORF38	CCDC175	gene	HOM:51875973	HGNC
C14ORF39	C14ORF39	gene	HOM:51886589	HGNC
C14ORF4	IRF2BPL	gene	HOM:51882374	HGNC
C14ORF41	NUMB	gene	HOM:51885377	HGNC
C14ORF42	ACOT6	gene	HOM:51880359	HGNC
C14ORF43	MIDEAS	gene	HOM:51873475	HGNC
C14ORF44	FAM161B	gene	HOM:51886063	HGNC
C14ORF45	BBOF1	gene	HOM:51871033	HGNC
C14ORF46	LIN52	gene	HOM:51877321	HGNC
C14ORF47	TC2N	gene	HOM:51890333	HGNC
C14ORF48	CCDC197	gene	HGNC:19860	HGNC
C14ORF49	SYNE3	gene	HOM:51877982	HGNC
C14ORF50	PPP1R36	gene	HOM:51889584	HGNC
C14ORF51	ZBTB25	gene	HOM:51880573	HGNC
C14ORF52	CHURC1	gene	HOM:51872254	HGNC
C14ORF53	CCDC196	gene	HOM:51886766	HGNC
C14ORF54	GARIN2	gene	HOM:51887522	HGNC
C14ORF55	ADAM20P1	gene	HGNC:20102	HGNC
C14ORF58	FLVCR2	gene	HOM:51874570	HGNC
C14ORF59	ZDHHC22	gene	HOM:51880612	HGNC
C14ORF6	RNASE11	gene	HOM:51889816	HGNC
C14ORF60	NRXN3	gene	HOM:51877046	HGNC
C14ORF61	CEP128	gene	HOM:51883743	HGNC
C14ORF62	SNHG10	gene	HOM:51890099	HGNC
C14ORF63	LINC00618	gene	HGNC:20110	HGNC
C14ORF64	LINC01550	gene	HGNC:20111	HGNC
C14ORF66	DEGS2	gene	HOM:51876793	HGNC
C14ORF67	WDR25	gene	HOM:51886016	HGNC
C14ORF68	SLC25A47	gene	HOM:51881364	HGNC
C14ORF69	SLC25A29	gene	HOM:51883295	HGNC
C14ORF70	LINC00523	gene	HGNC:20117	HGNC
C14ORF71	LINC00524	gene	HGNC:20118	HGNC
C14ORF72	LINC00239	gene	HGNC:20119	HGNC
C14ORF73	EXOC3L4	gene	HOM:51880936	HGNC
C14ORF74	LINC00677	gene	HGNC:20121	HGNC
C14ORF75	TDRD9	gene	HOM:51880431	HGNC
C14ORF76	ASPG	gene	HOM:51883859	HGNC
C14ORF77	C14ORF180	gene	HOM:51886588	HGNC
C14ORF78	AHNAK2	gene	HOM:51886357	HGNC
C14ORF79	CLBA1	gene	HOM:51886940	HGNC
C14ORF8	TPPP2	gene	HOM:51881671	HGNC
C14ORF80	TEDC1	gene	HOM:51881092	HGNC
C14ORF82	FRMD6-AS1	gene	HGNC:20129	HGNC
C14ORF83	TMEM229B	gene	HOM:51883473	HGNC
C14ORF84	ACTN1-DT	gene	HGNC:20131	HGNC
C14ORF85	ITPK1-AS1	gene	HGNC:20132	HGNC
C14ORF86	FAM181A-AS1	gene	HGNC:20133	HGNC
C14ORF87	GLRX5	gene	HOM:51876043	HGNC
